#X,5965_ Scalar_ SUBCASE - DIRECT FREQUENCY 1,5965_ Scalar_ SUBCASE - DIRECT FREQUENCY 1,5966_ Scalar_ SUBCASE - DIRECT FREQUENCY 1,5966_ Scalar_ SUBCASE - DIRECT FREQUENCY 1,5967_ Scalar_ SUBCASE - DIRECT FREQUENCY 1,5967_ Scalar_ SUBCASE - DIRECT FREQUENCY 1
#Frequency(Hz),Pressure(mN/mm^2(kPa))_Imaginary,Pressure(mN/mm^2(kPa))_Real,Pressure(mN/mm^2(kPa))_Imaginary,Pressure(mN/mm^2(kPa))_Real,Pressure(mN/mm^2(kPa))_Imaginary,Pressure(mN/mm^2(kPa))_Real
12050.000000,0.074853,-0.061110,-0.062535,0.051054,0.060511,-0.049402
12052.000000,0.074906,-0.060896,-0.062577,0.050873,0.060591,-0.049258
12054.000000,0.074959,-0.060683,-0.062618,0.050692,0.060670,-0.049115
12056.000000,0.075012,-0.060471,-0.062659,0.050512,0.060749,-0.048973
12058.000000,0.075065,-0.060260,-0.062699,0.050333,0.060828,-0.048831
12060.000000,0.075117,-0.060050,-0.062740,0.050155,0.060907,-0.048690
12062.000000,0.075169,-0.059840,-0.062780,0.049977,0.060986,-0.048549
12064.000000,0.075221,-0.059632,-0.062820,0.049801,0.061064,-0.048409
12066.000000,0.075273,-0.059425,-0.062859,0.049625,0.061143,-0.048269
12068.000000,0.075325,-0.059218,-0.062899,0.049449,0.061221,-0.048130
12070.000000,0.075376,-0.059013,-0.062938,0.049275,0.061299,-0.047992
12072.000000,0.075427,-0.058808,-0.062977,0.049101,0.061377,-0.047854
12074.000000,0.075479,-0.058605,-0.063016,0.048928,0.061455,-0.047716
12076.000000,0.075530,-0.058402,-0.063055,0.048756,0.061532,-0.047579
12078.000000,0.075580,-0.058200,-0.063093,0.048584,0.061610,-0.047442
12080.000000,0.075631,-0.057999,-0.063132,0.048414,0.061687,-0.047306
12082.000000,0.075682,-0.057799,-0.063170,0.048244,0.061765,-0.047170
12084.000000,0.075732,-0.057600,-0.063208,0.048074,0.061842,-0.047035
12086.000000,0.075783,-0.057402,-0.063246,0.047906,0.061919,-0.046901
12088.000000,0.075833,-0.057204,-0.063284,0.047738,0.061996,-0.046767
12090.000000,0.075883,-0.057008,-0.063321,0.047570,0.062073,-0.046633
12092.000000,0.075934,-0.056812,-0.063359,0.047404,0.062150,-0.046500
12094.000000,0.075984,-0.056617,-0.063396,0.047238,0.062227,-0.046367
12096.000000,0.076034,-0.056423,-0.063434,0.047073,0.062304,-0.046235
12098.000000,0.076084,-0.056230,-0.063471,0.046908,0.062381,-0.046103
12100.000000,0.076134,-0.056038,-0.063508,0.046745,0.062458,-0.045972
12102.000000,0.076184,-0.055847,-0.063545,0.046582,0.062534,-0.045841
12104.000000,0.076234,-0.055656,-0.063582,0.046419,0.062611,-0.045711
12106.000000,0.076284,-0.055466,-0.063619,0.046257,0.062688,-0.045581
12108.000000,0.076334,-0.055277,-0.063656,0.046096,0.062765,-0.045451
12110.000000,0.076383,-0.055089,-0.063692,0.045936,0.062841,-0.045322
12112.000000,0.076433,-0.054902,-0.063729,0.045776,0.062918,-0.045194
12114.000000,0.076483,-0.054715,-0.063766,0.045617,0.062994,-0.045065
12116.000000,0.076533,-0.054529,-0.063802,0.045458,0.063071,-0.044938
12118.000000,0.076583,-0.054344,-0.063839,0.045301,0.063148,-0.044810
12120.000000,0.076633,-0.054160,-0.063875,0.045143,0.063225,-0.044684
12122.000000,0.076683,-0.053977,-0.063912,0.044987,0.063301,-0.044557
12124.000000,0.076733,-0.053794,-0.063948,0.044831,0.063378,-0.044431
12126.000000,0.076784,-0.053612,-0.063984,0.044675,0.063455,-0.044306
12128.000000,0.076834,-0.053431,-0.064021,0.044521,0.063532,-0.044181
12130.000000,0.076884,-0.053251,-0.064057,0.044367,0.063608,-0.044056
12132.000000,0.076934,-0.053071,-0.064094,0.044213,0.063685,-0.043931
12134.000000,0.076985,-0.052892,-0.064130,0.044060,0.063762,-0.043808
12136.000000,0.077035,-0.052714,-0.064166,0.043908,0.063839,-0.043684
12138.000000,0.077086,-0.052536,-0.064203,0.043756,0.063917,-0.043561
12140.000000,0.077137,-0.052359,-0.064239,0.043605,0.063994,-0.043438
12142.000000,0.077188,-0.052183,-0.064276,0.043454,0.064071,-0.043316
12144.000000,0.077239,-0.052008,-0.064312,0.043304,0.064148,-0.043194
12146.000000,0.077290,-0.051833,-0.064349,0.043155,0.064226,-0.043072
12148.000000,0.077341,-0.051659,-0.064386,0.043006,0.064303,-0.042951
12150.000000,0.077392,-0.051486,-0.064422,0.042857,0.064381,-0.042830
12152.000000,0.077444,-0.051313,-0.064459,0.042710,0.064459,-0.042710
12154.000000,0.077495,-0.051141,-0.064496,0.042562,0.064537,-0.042590
12156.000000,0.077547,-0.050970,-0.064532,0.042416,0.064615,-0.042470
12158.000000,0.077599,-0.050800,-0.064569,0.042270,0.064693,-0.042350
12160.000000,0.077651,-0.050630,-0.064606,0.042124,0.064771,-0.042231
12162.000000,0.077704,-0.050460,-0.064643,0.041979,0.064849,-0.042113
12164.000000,0.077756,-0.050291,-0.064680,0.041834,0.064928,-0.041994
12166.000000,0.077809,-0.050123,-0.064718,0.041690,0.065007,-0.041876
12168.000000,0.077862,-0.049956,-0.064755,0.041547,0.065085,-0.041759
12170.000000,0.077915,-0.049789,-0.064792,0.041404,0.065164,-0.041641
12172.000000,0.077968,-0.049623,-0.064830,0.041261,0.065243,-0.041524
12174.000000,0.078021,-0.049457,-0.064867,0.041119,0.065323,-0.041408
12176.000000,0.078075,-0.049292,-0.064905,0.040977,0.065402,-0.041291
12178.000000,0.078129,-0.049128,-0.064943,0.040836,0.065482,-0.041175
12180.000000,0.078183,-0.048964,-0.064981,0.040696,0.065561,-0.041059
12182.000000,0.078237,-0.048801,-0.065019,0.040556,0.065641,-0.040944
12184.000000,0.078292,-0.048638,-0.065057,0.040416,0.065721,-0.040829
12186.000000,0.078347,-0.048476,-0.065095,0.040277,0.065802,-0.040714
12188.000000,0.078402,-0.048314,-0.065134,0.040138,0.065882,-0.040599
12190.000000,0.078457,-0.048153,-0.065172,0.040000,0.065963,-0.040485
12192.000000,0.078512,-0.047993,-0.065211,0.039862,0.066044,-0.040371
12194.000000,0.078568,-0.047833,-0.065250,0.039725,0.066125,-0.040257
12196.000000,0.078624,-0.047673,-0.065289,0.039588,0.066206,-0.040144
12198.000000,0.078680,-0.047515,-0.065328,0.039451,0.066288,-0.040031
12200.000000,0.078737,-0.047356,-0.065368,0.039315,0.066370,-0.039918
12202.000000,0.078794,-0.047198,-0.065407,0.039179,0.066452,-0.039805
12204.000000,0.078851,-0.047041,-0.065447,0.039044,0.066534,-0.039693
12206.000000,0.078908,-0.046884,-0.065487,0.038909,0.066616,-0.039581
12208.000000,0.078966,-0.046728,-0.065527,0.038775,0.066699,-0.039469
12210.000000,0.079024,-0.046572,-0.065567,0.038641,0.066782,-0.039357
12212.000000,0.079082,-0.046417,-0.065607,0.038507,0.066865,-0.039246
12214.000000,0.079141,-0.046262,-0.065648,0.038374,0.066948,-0.039135
12216.000000,0.079200,-0.046107,-0.065689,0.038241,0.067032,-0.039024
12218.000000,0.079259,-0.045953,-0.065730,0.038109,0.067116,-0.038913
12220.000000,0.079319,-0.045800,-0.065771,0.037977,0.067200,-0.038802
12222.000000,0.079379,-0.045647,-0.065812,0.037845,0.067285,-0.038692
12224.000000,0.079439,-0.045494,-0.065854,0.037714,0.067369,-0.038582
12226.000000,0.079499,-0.045342,-0.065895,0.037583,0.067454,-0.038472
12228.000000,0.079560,-0.045190,-0.065937,0.037452,0.067540,-0.038363
12230.000000,0.079622,-0.045039,-0.065980,0.037322,0.067625,-0.038253
12232.000000,0.079683,-0.044888,-0.066022,0.037192,0.067711,-0.038144
12234.000000,0.079745,-0.044738,-0.066065,0.037063,0.067797,-0.038035
12236.000000,0.079807,-0.044587,-0.066108,0.036933,0.067883,-0.037926
12238.000000,0.079870,-0.044438,-0.066151,0.036804,0.067970,-0.037817
12240.000000,0.079933,-0.044288,-0.066194,0.036676,0.068057,-0.037708
12242.000000,0.079996,-0.044139,-0.066237,0.036548,0.068144,-0.037600
12244.000000,0.080060,-0.043991,-0.066281,0.036420,0.068232,-0.037492
12246.000000,0.080124,-0.043843,-0.066325,0.036292,0.068320,-0.037384
12248.000000,0.080188,-0.043695,-0.066369,0.036165,0.068408,-0.037276
12250.000000,0.080253,-0.043547,-0.066414,0.036038,0.068497,-0.037168
12252.000000,0.080318,-0.043400,-0.066459,0.035911,0.068586,-0.037060
12254.000000,0.080384,-0.043253,-0.066504,0.035784,0.068675,-0.036953
12256.000000,0.080450,-0.043107,-0.066549,0.035658,0.068764,-0.036845
12258.000000,0.080516,-0.042961,-0.066594,0.035532,0.068854,-0.036738
12260.000000,0.080583,-0.042815,-0.066640,0.035407,0.068944,-0.036631
12262.000000,0.080650,-0.042669,-0.066686,0.035281,0.069035,-0.036524
12264.000000,0.080718,-0.042524,-0.066732,0.035156,0.069126,-0.036417
12266.000000,0.080786,-0.042379,-0.066779,0.035031,0.069217,-0.036310
12268.000000,0.080854,-0.042235,-0.066826,0.034907,0.069308,-0.036204
12270.000000,0.080923,-0.042090,-0.066873,0.034782,0.069400,-0.036097
12272.000000,0.080992,-0.041946,-0.066920,0.034658,0.069492,-0.035991
12274.000000,0.081061,-0.041803,-0.066968,0.034534,0.069585,-0.035884
12276.000000,0.081132,-0.041659,-0.067015,0.034411,0.069678,-0.035778
12278.000000,0.081202,-0.041516,-0.067064,0.034287,0.069771,-0.035672
12280.000000,0.081273,-0.041373,-0.067112,0.034164,0.069865,-0.035565
12282.000000,0.081344,-0.041230,-0.067161,0.034041,0.069959,-0.035459
12284.000000,0.081416,-0.041088,-0.067210,0.033918,0.070053,-0.035353
12286.000000,0.081488,-0.040945,-0.067259,0.033795,0.070148,-0.035247
12288.000000,0.081561,-0.040803,-0.067309,0.033673,0.070243,-0.035141
12290.000000,0.081634,-0.040661,-0.067358,0.033551,0.070338,-0.035035
12292.000000,0.081707,-0.040520,-0.067409,0.033429,0.070434,-0.034929
12294.000000,0.081781,-0.040378,-0.067459,0.033307,0.070530,-0.034823
12296.000000,0.081855,-0.040237,-0.067510,0.033185,0.070627,-0.034718
12298.000000,0.081930,-0.040096,-0.067561,0.033064,0.070724,-0.034612
12300.000000,0.082005,-0.039955,-0.067612,0.032942,0.070821,-0.034506
12302.000000,0.082081,-0.039815,-0.067664,0.032821,0.070919,-0.034400
12304.000000,0.082157,-0.039674,-0.067716,0.032700,0.071017,-0.034295
12306.000000,0.082234,-0.039534,-0.067768,0.032579,0.071116,-0.034189
12308.000000,0.082311,-0.039394,-0.067820,0.032458,0.071214,-0.034083
12310.000000,0.082388,-0.039254,-0.067873,0.032338,0.071314,-0.033977
12312.000000,0.082466,-0.039114,-0.067926,0.032217,0.071413,-0.033872
12314.000000,0.082545,-0.038974,-0.067980,0.032097,0.071514,-0.033766
12316.000000,0.082624,-0.038835,-0.068033,0.031977,0.071614,-0.033660
12318.000000,0.082703,-0.038695,-0.068087,0.031857,0.071715,-0.033554
12320.000000,0.082783,-0.038556,-0.068142,0.031737,0.071816,-0.033448
12322.000000,0.082863,-0.038417,-0.068196,0.031617,0.071918,-0.033342
12324.000000,0.082944,-0.038278,-0.068251,0.031497,0.072020,-0.033236
12326.000000,0.083025,-0.038139,-0.068307,0.031377,0.072123,-0.033130
12328.000000,0.083107,-0.038000,-0.068362,0.031258,0.072226,-0.033024
12330.000000,0.083189,-0.037861,-0.068418,0.031138,0.072329,-0.032918
12332.000000,0.083272,-0.037722,-0.068475,0.031019,0.072433,-0.032812
12334.000000,0.083355,-0.037584,-0.068531,0.030899,0.072537,-0.032706
12336.000000,0.083439,-0.037445,-0.068588,0.030780,0.072642,-0.032600
12338.000000,0.083523,-0.037306,-0.068645,0.030661,0.072747,-0.032493
12340.000000,0.083607,-0.037168,-0.068703,0.030542,0.072852,-0.032387
12342.000000,0.083693,-0.037030,-0.068761,0.030423,0.072958,-0.032280
12344.000000,0.083778,-0.036891,-0.068819,0.030304,0.073064,-0.032174
12346.000000,0.083864,-0.036753,-0.068877,0.030185,0.073171,-0.032067
12348.000000,0.083951,-0.036615,-0.068936,0.030066,0.073279,-0.031960
12350.000000,0.084038,-0.036477,-0.068996,0.029947,0.073386,-0.031853
12352.000000,0.084126,-0.036338,-0.069055,0.029828,0.073494,-0.031746
12354.000000,0.084214,-0.036200,-0.069115,0.029710,0.073603,-0.031639
12356.000000,0.084303,-0.036062,-0.069175,0.029591,0.073712,-0.031532
12358.000000,0.084392,-0.035924,-0.069236,0.029472,0.073821,-0.031424
12360.000000,0.084481,-0.035786,-0.069297,0.029353,0.073931,-0.031317
12362.000000,0.084572,-0.035648,-0.069358,0.029235,0.074041,-0.031209
12364.000000,0.084662,-0.035509,-0.069419,0.029116,0.074152,-0.031101
12366.000000,0.084753,-0.035371,-0.069481,0.028997,0.074263,-0.030993
12368.000000,0.084845,-0.035233,-0.069543,0.028879,0.074375,-0.030885
12370.000000,0.084937,-0.035095,-0.069606,0.028760,0.074487,-0.030777
12372.000000,0.085030,-0.034956,-0.069669,0.028641,0.074600,-0.030668
12374.000000,0.085123,-0.034818,-0.069732,0.028522,0.074713,-0.030560
12376.000000,0.085217,-0.034680,-0.069796,0.028404,0.074826,-0.030451
12378.000000,0.085311,-0.034541,-0.069860,0.028285,0.074940,-0.030342
12380.000000,0.085406,-0.034403,-0.069924,0.028166,0.075055,-0.030233
12382.000000,0.085502,-0.034264,-0.069989,0.028047,0.075170,-0.030124
12384.000000,0.085598,-0.034125,-0.070054,0.027928,0.075285,-0.030014
12386.000000,0.085694,-0.033987,-0.070119,0.027809,0.075401,-0.029904
12388.000000,0.085791,-0.033848,-0.070185,0.027690,0.075517,-0.029794
12390.000000,0.085888,-0.033709,-0.070251,0.027571,0.075634,-0.029684
12392.000000,0.085986,-0.033570,-0.070317,0.027452,0.075751,-0.029574
12394.000000,0.086085,-0.033431,-0.070384,0.027333,0.075869,-0.029463
12396.000000,0.086184,-0.033291,-0.070451,0.027214,0.075987,-0.029352
12398.000000,0.086284,-0.033152,-0.070519,0.027095,0.076106,-0.029241
12400.000000,0.086384,-0.033013,-0.070587,0.026975,0.076225,-0.029130
12402.000000,0.086485,-0.032873,-0.070655,0.026856,0.076345,-0.029019
12404.000000,0.086586,-0.032733,-0.070723,0.026736,0.076465,-0.028907
12406.000000,0.086688,-0.032593,-0.070792,0.026617,0.076585,-0.028795
12408.000000,0.086790,-0.032453,-0.070862,0.026497,0.076707,-0.028683
12410.000000,0.086893,-0.032313,-0.070931,0.026377,0.076828,-0.028570
12412.000000,0.086997,-0.032172,-0.071001,0.026257,0.076950,-0.028457
12414.000000,0.087101,-0.032032,-0.071072,0.026137,0.077073,-0.028344
12416.000000,0.087205,-0.031891,-0.071143,0.026017,0.077196,-0.028231
12418.000000,0.087311,-0.031750,-0.071214,0.025896,0.077320,-0.028117
12420.000000,0.087416,-0.031609,-0.071285,0.025776,0.077444,-0.028003
12422.000000,0.087523,-0.031468,-0.071357,0.025655,0.077569,-0.027889
12424.000000,0.087629,-0.031326,-0.071429,0.025535,0.077694,-0.027774
12426.000000,0.087737,-0.031184,-0.071502,0.025414,0.077819,-0.027659
12428.000000,0.087845,-0.031042,-0.071575,0.025293,0.077945,-0.027544
12430.000000,0.087953,-0.030900,-0.071648,0.025171,0.078072,-0.027429
12432.000000,0.088062,-0.030758,-0.071722,0.025050,0.078199,-0.027313
12434.000000,0.088172,-0.030615,-0.071796,0.024929,0.078327,-0.027196
12436.000000,0.088282,-0.030472,-0.071871,0.024807,0.078455,-0.027080
12438.000000,0.088393,-0.030329,-0.071946,0.024685,0.078584,-0.026963
12440.000000,0.088505,-0.030185,-0.072021,0.024563,0.078713,-0.026846
12442.000000,0.088617,-0.030041,-0.072096,0.024441,0.078843,-0.026728
12444.000000,0.088729,-0.029897,-0.072172,0.024318,0.078973,-0.026610
12446.000000,0.088842,-0.029753,-0.072249,0.024196,0.079104,-0.026492
12448.000000,0.088956,-0.029609,-0.072325,0.024073,0.079235,-0.026373
12450.000000,0.089070,-0.029464,-0.072403,0.023950,0.079367,-0.026254
12452.000000,0.089185,-0.029318,-0.072480,0.023827,0.079499,-0.026134
12454.000000,0.089301,-0.029173,-0.072558,0.023703,0.079632,-0.026014
12456.000000,0.089417,-0.029027,-0.072636,0.023579,0.079766,-0.025894
12458.000000,0.089533,-0.028881,-0.072715,0.023455,0.079900,-0.025773
12460.000000,0.089651,-0.028734,-0.072794,0.023331,0.080034,-0.025652
12462.000000,0.089768,-0.028587,-0.072873,0.023207,0.080169,-0.025530
12464.000000,0.089887,-0.028440,-0.072953,0.023082,0.080305,-0.025408
12466.000000,0.090006,-0.028293,-0.073033,0.022957,0.080441,-0.025286
12468.000000,0.090125,-0.028145,-0.073114,0.022832,0.080577,-0.025163
12470.000000,0.090245,-0.027996,-0.073195,0.022707,0.080714,-0.025040
12472.000000,0.090366,-0.027848,-0.073276,0.022581,0.080852,-0.024916
12474.000000,0.090487,-0.027698,-0.073358,0.022455,0.080990,-0.024791
12476.000000,0.090609,-0.027549,-0.073440,0.022329,0.081129,-0.024667
12478.000000,0.090732,-0.027399,-0.073522,0.022202,0.081268,-0.024541
12480.000000,0.090855,-0.027249,-0.073605,0.022075,0.081408,-0.024416
12482.000000,0.090979,-0.027098,-0.073688,0.021948,0.081548,-0.024289
12484.000000,0.091103,-0.026947,-0.073772,0.021820,0.081689,-0.024162
12486.000000,0.091228,-0.026795,-0.073856,0.021693,0.081831,-0.024035
12488.000000,0.091353,-0.026643,-0.073940,0.021564,0.081973,-0.023907
12490.000000,0.091479,-0.026491,-0.074025,0.021436,0.082115,-0.023779
12492.000000,0.091606,-0.026338,-0.074110,0.021307,0.082258,-0.023650
12494.000000,0.091733,-0.026184,-0.074196,0.021178,0.082402,-0.023521
12496.000000,0.091861,-0.026030,-0.074282,0.021049,0.082546,-0.023391
12498.000000,0.091990,-0.025876,-0.074368,0.020919,0.082691,-0.023260
12500.000000,0.092119,-0.025721,-0.074454,0.020789,0.082836,-0.023129
12502.000000,0.092248,-0.025566,-0.074541,0.020658,0.082982,-0.022998
12504.000000,0.092379,-0.025410,-0.074629,0.020527,0.083128,-0.022865
12506.000000,0.092509,-0.025253,-0.074717,0.020396,0.083275,-0.022733
12508.000000,0.092641,-0.025097,-0.074805,0.020265,0.083423,-0.022599
12510.000000,0.092773,-0.024939,-0.074893,0.020133,0.083571,-0.022465
12512.000000,0.092906,-0.024781,-0.074982,0.020000,0.083719,-0.022331
12514.000000,0.093039,-0.024623,-0.075072,0.019867,0.083868,-0.022196
12516.000000,0.093173,-0.024463,-0.075161,0.019734,0.084018,-0.022060
12518.000000,0.093307,-0.024304,-0.075251,0.019601,0.084168,-0.021923
12520.000000,0.093442,-0.024143,-0.075342,0.019467,0.084319,-0.021786
12522.000000,0.093578,-0.023983,-0.075433,0.019332,0.084470,-0.021648
12524.000000,0.093714,-0.023821,-0.075524,0.019197,0.084622,-0.021510
12526.000000,0.093851,-0.023659,-0.075616,0.019062,0.084774,-0.021371
12528.000000,0.093988,-0.023497,-0.075707,0.018926,0.084927,-0.021231
12530.000000,0.094126,-0.023333,-0.075800,0.018790,0.085081,-0.021091
12532.000000,0.094265,-0.023169,-0.075893,0.018653,0.085235,-0.020950
12534.000000,0.094404,-0.023005,-0.075986,0.018516,0.085389,-0.020808
12536.000000,0.094544,-0.022840,-0.076079,0.018379,0.085545,-0.020666
12538.000000,0.094685,-0.022674,-0.076173,0.018241,0.085700,-0.020523
12540.000000,0.094826,-0.022508,-0.076267,0.018102,0.085856,-0.020379
12542.000000,0.094967,-0.022340,-0.076362,0.017963,0.086013,-0.020234
12544.000000,0.095109,-0.022173,-0.076457,0.017824,0.086171,-0.020089
12546.000000,0.095252,-0.022004,-0.076552,0.017684,0.086328,-0.019943
12548.000000,0.095396,-0.021835,-0.076648,0.017544,0.086487,-0.019796
12550.000000,0.095540,-0.021665,-0.076744,0.017403,0.086646,-0.019648
12552.000000,0.095684,-0.021494,-0.076840,0.017261,0.086805,-0.019500
12554.000000,0.095829,-0.021323,-0.076937,0.017119,0.086966,-0.019351
12556.000000,0.095975,-0.021151,-0.077034,0.016977,0.087126,-0.019201
12558.000000,0.096122,-0.020978,-0.077131,0.016834,0.087287,-0.019050
12560.000000,0.096269,-0.020805,-0.077229,0.016690,0.087449,-0.018899
12562.000000,0.096416,-0.020631,-0.077327,0.016546,0.087611,-0.018747
12564.000000,0.096564,-0.020455,-0.077426,0.016401,0.087774,-0.018593
12566.000000,0.096713,-0.020280,-0.077525,0.016256,0.087938,-0.018439
12568.000000,0.096862,-0.020103,-0.077624,0.016110,0.088101,-0.018285
12570.000000,0.097012,-0.019926,-0.077724,0.015964,0.088266,-0.018129
12572.000000,0.097163,-0.019747,-0.077824,0.015817,0.088431,-0.017973
12574.000000,0.097314,-0.019568,-0.077924,0.015669,0.088596,-0.017815
12576.000000,0.097465,-0.019388,-0.078025,0.015521,0.088762,-0.017657
12578.000000,0.097618,-0.019208,-0.078126,0.015372,0.088929,-0.017498
12580.000000,0.097771,-0.019026,-0.078227,0.015223,0.089096,-0.017338
12582.000000,0.097924,-0.018844,-0.078329,0.015073,0.089264,-0.017177
12584.000000,0.098078,-0.018661,-0.078431,0.014922,0.089432,-0.017016
12586.000000,0.098232,-0.018476,-0.078533,0.014771,0.089601,-0.016853
12588.000000,0.098388,-0.018291,-0.078636,0.014619,0.089770,-0.016689
12590.000000,0.098543,-0.018106,-0.078739,0.014467,0.089940,-0.016525
12592.000000,0.098700,-0.017919,-0.078843,0.014314,0.090110,-0.016359
12594.000000,0.098856,-0.017731,-0.078946,0.014160,0.090281,-0.016193
12596.000000,0.099014,-0.017542,-0.079051,0.014005,0.090453,-0.016026
12598.000000,0.099172,-0.017353,-0.079155,0.013850,0.090624,-0.015857
12600.000000,0.099330,-0.017162,-0.079260,0.013694,0.090797,-0.015688
12602.000000,0.099489,-0.016971,-0.079365,0.013538,0.090970,-0.015518
12604.000000,0.099649,-0.016778,-0.079470,0.013381,0.091143,-0.015346
12606.000000,0.099809,-0.016585,-0.079576,0.013223,0.091317,-0.015174
12608.000000,0.099970,-0.016391,-0.079682,0.013064,0.091492,-0.015001
12610.000000,0.100131,-0.016195,-0.079788,0.012905,0.091667,-0.014826
12612.000000,0.100293,-0.015999,-0.079895,0.012745,0.091842,-0.014651
12614.000000,0.100456,-0.015802,-0.080002,0.012584,0.092019,-0.014474
12616.000000,0.100619,-0.015603,-0.080109,0.012423,0.092195,-0.014297
12618.000000,0.100782,-0.015404,-0.080217,0.012260,0.092372,-0.014118
12620.000000,0.100946,-0.015203,-0.080325,0.012097,0.092550,-0.013939
12622.000000,0.101111,-0.015002,-0.080433,0.011934,0.092728,-0.013758
12624.000000,0.101276,-0.014799,-0.080541,0.011769,0.092906,-0.013576
12626.000000,0.101441,-0.014595,-0.080650,0.011604,0.093085,-0.013393
12628.000000,0.101608,-0.014391,-0.080759,0.011438,0.093265,-0.013209
12630.000000,0.101774,-0.014185,-0.080869,0.011271,0.093445,-0.013024
12632.000000,0.101942,-0.013978,-0.080978,0.011103,0.093626,-0.012838
12634.000000,0.102109,-0.013770,-0.081088,0.010935,0.093807,-0.012650
12636.000000,0.102278,-0.013561,-0.081199,0.010766,0.093988,-0.012462
